Shipment_ID,Supplier_ID,Transport_Mode,Distance_KM,Weight_Tons,Order_Qty,Urgency
SHP_05503,SUP_001,Road,1430,15.25,913,Critical
SHP_05504,SUP_013,Road,1843,9.08,102,Critical
SHP_05505,SUP_003,Road,1700,6.9,396,Standard
SHP_05506,SUP_015,Road,1946,14.61,630,Low
SHP_05507,SUP_025,Road,728,17.56,861,Standard
SHP_05508,SUP_035,Road,935,15.81,787,Critical
SHP_05509,SUP_016,Road,1070,7.43,963,Low
SHP_05510,SUP_039,Road,1043,6.61,724,Standard
SHP_05511,SUP_023,Air,943,14.92,253,Standard
SHP_05512,SUP_021,Ocean,4433,8.26,250,Standard
SHP_05513,SUP_033,Ocean,3177,11.38,350,Critical
SHP_05514,SUP_019,Rail,348,13.37,307,Low
SHP_05515,SUP_016,Air,4918,14.73,963,Low
SHP_05516,SUP_038,Rail,117,3.33,816,Critical
SHP_05517,SUP_026,Ocean,4457,11.22,766,Low
SHP_05518,SUP_035,Rail,1691,19.8,901,Critical
SHP_05519,SUP_035,Air,7155,16.29,262,Standard
SHP_05520,SUP_010,Rail,242,13.67,695,Low
SHP_05521,SUP_014,Ocean,6724,11.4,809,Critical
SHP_05522,SUP_032,Rail,1570,2.52,461,Standard
SHP_05523,SUP_016,Rail,323,10.09,654,Critical
SHP_05524,SUP_005,Road,808,13.91,289,Standard
SHP_05525,SUP_035,Road,1436,7.34,256,Standard
SHP_05526,SUP_017,Air,4005,8.86,480,Low
SHP_05527,SUP_033,Rail,802,7.77,404,Low
SHP_05528,SUP_026,Air,2465,4.35,440,Low
SHP_05529,SUP_025,Road,961,7.33,831,Standard
SHP_05530,SUP_034,Road,747,1.85,146,Standard
SHP_05531,SUP_033,Road,331,3.54,350,Low
SHP_05532,SUP_044,Air,598,13.59,737,Critical
SHP_05533,SUP_047,Rail,847,11.61,387,Low
SHP_05534,SUP_043,Rail,1399,15.95,457,Low
SHP_05535,SUP_043,Road,1772,11.12,633,Low
SHP_05536,SUP_005,Air,7393,7.52,976,Low
SHP_05537,SUP_023,Air,6459,11.22,166,Standard
SHP_05538,SUP_025,Ocean,2507,7.74,995,Standard
SHP_05539,SUP_026,Road,783,1.55,163,Standard
SHP_05540,SUP_036,Road,1230,15.41,284,Standard
SHP_05541,SUP_002,Air,7367,7.34,796,Low
SHP_05542,SUP_031,Rail,641,16.38,978,Low
SHP_05543,SUP_048,Ocean,1712,1.59,685,Standard
SHP_05544,SUP_021,Ocean,4854,8.61,122,Low
SHP_05545,SUP_018,Rail,893,1.86,845,Critical
SHP_05546,SUP_032,Air,6404,6.11,874,Critical
SHP_05547,SUP_032,Air,4929,1.68,522,Critical
SHP_05548,SUP_031,Air,714,2.14,905,Low
SHP_05549,SUP_034,Road,1906,1.3,441,Standard
SHP_05550,SUP_017,Air,2588,6.41,880,Critical
SHP_05551,SUP_036,Road,1435,6.93,462,Critical
SHP_05552,SUP_029,Road,1683,18.46,614,Standard
SHP_05553,SUP_047,Ocean,1082,10.36,158,Standard
SHP_05554,SUP_001,Rail,219,3.02,685,Low
SHP_05555,SUP_012,Ocean,3101,11.72,757,Critical
SHP_05556,SUP_008,Rail,887,18.7,220,Low
SHP_05557,SUP_028,Air,2211,5.26,487,Low
SHP_05558,SUP_027,Rail,412,2.24,792,Critical
SHP_05559,SUP_011,Road,1976,1.3,249,Standard
SHP_05560,SUP_010,Rail,325,2.92,167,Standard
SHP_05561,SUP_010,Road,1373,16.68,464,Standard
SHP_05562,SUP_031,Ocean,1618,19.85,181,Low
SHP_05563,SUP_007,Road,1225,3.47,324,Critical
SHP_05564,SUP_040,Road,1196,6.14,545,Low
SHP_05565,SUP_043,Ocean,3522,2.27,680,Low
SHP_05566,SUP_006,Air,3101,5.14,655,Critical
SHP_05567,SUP_041,Rail,1231,14.24,286,Critical
SHP_05568,SUP_023,Rail,1401,16.79,823,Standard
SHP_05569,SUP_042,Ocean,5433,18.11,664,Standard
SHP_05570,SUP_008,Ocean,1819,11.63,448,Low
SHP_05571,SUP_024,Ocean,1689,12.01,420,Standard
SHP_05572,SUP_034,Air,7986,7.99,893,Low
SHP_05573,SUP_006,Ocean,5975,18.17,718,Standard
SHP_05574,SUP_047,Rail,967,5.47,219,Low
SHP_05575,SUP_034,Rail,1393,8.5,885,Standard
SHP_05576,SUP_006,Air,1614,17.26,720,Standard
SHP_05577,SUP_031,Rail,1976,18.11,139,Standard
SHP_05578,SUP_007,Ocean,6541,6.27,453,Low
SHP_05579,SUP_021,Ocean,4725,11.91,602,Critical
SHP_05580,SUP_033,Road,1825,5.42,443,Standard
SHP_05581,SUP_038,Air,4429,10.16,623,Low
SHP_05582,SUP_041,Road,1260,16.53,770,Critical
SHP_05583,SUP_031,Ocean,5756,8.9,163,Critical
SHP_05584,SUP_026,Rail,1412,14.59,125,Low
SHP_05585,SUP_034,Road,386,1.6,561,Low
SHP_05586,SUP_031,Air,1641,10.55,764,Standard
SHP_05587,SUP_044,Road,1840,15.86,949,Critical
SHP_05588,SUP_027,Road,1218,18.19,688,Critical
SHP_05589,SUP_034,Ocean,7267,13.99,689,Critical
SHP_05590,SUP_025,Rail,447,16.45,288,Standard
SHP_05591,SUP_015,Road,1394,4.53,854,Low
SHP_05592,SUP_030,Road,1042,11.44,407,Critical
SHP_05593,SUP_022,Air,5511,14.14,161,Standard
SHP_05594,SUP_044,Ocean,1698,10.3,770,Low
SHP_05595,SUP_047,Road,1717,12.78,395,Low
SHP_05596,SUP_043,Road,1562,12.01,258,Low
SHP_05597,SUP_035,Road,1839,10.56,294,Standard
SHP_05598,SUP_048,Rail,1523,18.18,826,Standard
SHP_05599,SUP_049,Rail,556,7.47,475,Critical
SHP_05600,SUP_001,Rail,884,2.82,549,Low
SHP_05601,SUP_034,Road,737,3.39,857,Standard
SHP_05602,SUP_046,Road,885,3.04,434,Standard
SHP_05603,SUP_027,Air,2856,3.61,329,Standard
SHP_05604,SUP_032,Rail,1680,10.78,831,Low
SHP_05605,SUP_037,Air,3193,10.02,164,Critical
SHP_05606,SUP_018,Rail,1291,3.17,600,Low
SHP_05607,SUP_026,Ocean,1225,5.09,331,Critical
SHP_05608,SUP_013,Ocean,6353,15.35,523,Low
SHP_05609,SUP_027,Road,1667,17.13,442,Low
SHP_05610,SUP_003,Road,481,9.9,456,Standard
SHP_05611,SUP_010,Air,1327,7.7,926,Low
SHP_05612,SUP_009,Rail,1637,7.05,592,Critical
SHP_05613,SUP_011,Ocean,7330,11.22,980,Critical
SHP_05614,SUP_024,Road,1752,2.62,402,Critical
SHP_05615,SUP_009,Road,1453,9.57,914,Critical
SHP_05616,SUP_002,Ocean,2908,6.96,628,Standard
SHP_05617,SUP_023,Ocean,1150,16.45,848,Critical
SHP_05618,SUP_045,Road,1524,3.12,582,Low
SHP_05619,SUP_038,Rail,1620,11.99,400,Low
SHP_05620,SUP_030,Road,1001,14.3,526,Low
SHP_05621,SUP_001,Air,3285,17.77,910,Low
SHP_05622,SUP_045,Ocean,1620,18.72,990,Standard
SHP_05623,SUP_042,Ocean,1557,5.83,236,Standard
SHP_05624,SUP_049,Rail,367,5.89,821,Standard
SHP_05625,SUP_021,Air,7571,16.84,936,Standard
SHP_05626,SUP_047,Ocean,1830,17.29,946,Low
SHP_05627,SUP_008,Road,354,15.37,776,Critical
SHP_05628,SUP_048,Road,1824,15.6,541,Critical
SHP_05629,SUP_012,Road,1322,16.61,464,Standard
SHP_05630,SUP_034,Air,5838,3.02,276,Critical
SHP_05631,SUP_022,Rail,368,16.53,337,Low
SHP_05632,SUP_005,Rail,1502,15.49,182,Low
SHP_05633,SUP_035,Road,325,5.32,659,Low
SHP_05634,SUP_033,Road,756,10.35,964,Standard
SHP_05635,SUP_027,Road,921,19.46,391,Low
SHP_05636,SUP_024,Air,5581,12.53,197,Critical
SHP_05637,SUP_048,Rail,1444,1.32,350,Low
SHP_05638,SUP_033,Ocean,5267,13.39,366,Low
SHP_05639,SUP_031,Air,605,13.15,336,Low
SHP_05640,SUP_032,Air,1313,11.2,692,Low
SHP_05641,SUP_033,Rail,1443,1.37,678,Low
SHP_05642,SUP_004,Ocean,7307,19.23,655,Critical
SHP_05643,SUP_037,Road,1790,12.26,534,Low
SHP_05644,SUP_025,Road,294,19.92,813,Critical
SHP_05645,SUP_013,Rail,1073,10.69,500,Critical
SHP_05646,SUP_010,Road,1388,15.02,797,Standard
SHP_05647,SUP_012,Air,1564,12.37,847,Standard
SHP_05648,SUP_021,Rail,1409,15.53,305,Low
SHP_05649,SUP_016,Rail,1556,5.76,778,Low
SHP_05650,SUP_041,Rail,1351,18.24,806,Standard
SHP_05651,SUP_028,Rail,1196,18.57,929,Critical
SHP_05652,SUP_040,Rail,1007,11.49,691,Standard
SHP_05653,SUP_014,Road,1698,13.48,717,Critical
SHP_05654,SUP_031,Road,1785,11.89,739,Critical
SHP_05655,SUP_026,Air,6380,10.69,510,Standard
SHP_05656,SUP_027,Air,1613,18.93,569,Low
SHP_05657,SUP_030,Rail,641,19.18,718,Standard
SHP_05658,SUP_033,Ocean,6227,3.65,995,Low
SHP_05659,SUP_032,Ocean,3533,4.28,265,Critical
SHP_05660,SUP_031,Rail,1496,2.13,855,Low
SHP_05661,SUP_023,Road,1881,7.35,953,Low
SHP_05662,SUP_033,Air,6119,12.58,162,Critical
SHP_05663,SUP_028,Ocean,4887,2.01,887,Critical
SHP_05664,SUP_008,Rail,478,4.01,468,Low
SHP_05665,SUP_021,Rail,763,10.45,167,Low
SHP_05666,SUP_047,Rail,692,12.44,706,Standard
SHP_05667,SUP_040,Rail,183,14.41,752,Standard
SHP_05668,SUP_033,Ocean,1461,12.14,350,Critical
SHP_05669,SUP_017,Air,5775,15.31,334,Standard
SHP_05670,SUP_023,Rail,101,11.29,223,Standard
SHP_05671,SUP_033,Ocean,3201,2.74,241,Critical
SHP_05672,SUP_030,Road,905,8.07,402,Standard
SHP_05673,SUP_003,Rail,836,3.39,240,Standard
SHP_05674,SUP_025,Road,1227,12.84,913,Critical
SHP_05675,SUP_041,Ocean,1725,15.86,859,Low
SHP_05676,SUP_039,Air,3703,17.75,315,Critical
SHP_05677,SUP_046,Rail,1533,3.29,226,Standard
SHP_05678,SUP_044,Road,735,11.65,962,Standard
SHP_05679,SUP_013,Rail,1904,12.17,754,Low
SHP_05680,SUP_020,Road,424,15.74,603,Standard
SHP_05681,SUP_012,Road,389,9.8,898,Standard
SHP_05682,SUP_010,Road,909,7.55,984,Critical
SHP_05683,SUP_028,Ocean,5318,8.9,401,Low
SHP_05684,SUP_023,Road,1873,2.03,396,Critical
SHP_05685,SUP_009,Air,3783,4.63,921,Low
SHP_05686,SUP_034,Rail,438,7.07,448,Low
SHP_05687,SUP_039,Road,1273,15.75,755,Critical
SHP_05688,SUP_027,Ocean,7160,4.56,638,Standard
SHP_05689,SUP_042,Air,7551,13.33,758,Low
SHP_05690,SUP_001,Rail,1465,9.03,877,Standard
SHP_05691,SUP_042,Road,366,15.55,833,Standard
SHP_05692,SUP_002,Road,1242,4.06,159,Low
SHP_05693,SUP_016,Rail,155,15,154,Critical
SHP_05694,SUP_012,Rail,1903,13.8,848,Low
SHP_05695,SUP_023,Rail,519,3.18,520,Critical
SHP_05696,SUP_018,Road,1267,19.56,536,Low
SHP_05697,SUP_026,Road,538,4.18,772,Standard
SHP_05698,SUP_039,Road,707,15.69,318,Critical
SHP_05699,SUP_043,Ocean,981,11.94,646,Low
SHP_05700,SUP_040,Road,916,10.96,893,Low
SHP_05701,SUP_047,Road,157,16.28,787,Low
SHP_05702,SUP_005,Road,983,4.28,995,Critical
SHP_05703,SUP_032,Rail,1657,8.95,496,Low
SHP_05704,SUP_044,Road,186,9.58,848,Critical
SHP_05705,SUP_041,Ocean,4425,3.18,152,Critical
SHP_05706,SUP_033,Road,1523,6.91,342,Standard
SHP_05707,SUP_006,Ocean,3294,9.6,233,Critical
SHP_05708,SUP_012,Air,2429,12.72,255,Low
SHP_05709,SUP_049,Rail,1583,12.39,404,Low
SHP_05710,SUP_029,Ocean,573,18.35,626,Standard
SHP_05711,SUP_029,Road,1952,3.35,380,Standard
SHP_05712,SUP_011,Ocean,2324,2.11,687,Standard
SHP_05713,SUP_026,Road,559,18.33,129,Critical
SHP_05714,SUP_031,Ocean,1132,8.49,273,Standard
SHP_05715,SUP_033,Rail,420,9.53,115,Critical
SHP_05716,SUP_022,Road,539,3.74,282,Critical
SHP_05717,SUP_005,Road,1356,5.29,806,Critical
SHP_05718,SUP_002,Road,399,16.18,243,Low
SHP_05719,SUP_030,Air,6911,3.32,879,Critical
SHP_05720,SUP_014,Air,6869,5.9,420,Standard
SHP_05721,SUP_035,Air,512,5.03,224,Critical
SHP_05722,SUP_010,Road,978,16.16,369,Standard
SHP_05723,SUP_008,Rail,1498,2.6,623,Low
SHP_05724,SUP_028,Air,4341,6.63,154,Standard
SHP_05725,SUP_013,Air,6402,3.44,556,Low
SHP_05726,SUP_014,Rail,735,19.84,676,Low
SHP_05727,SUP_002,Road,186,8.77,328,Critical
SHP_05728,SUP_023,Air,7709,11.49,156,Standard
SHP_05729,SUP_012,Road,1161,2.87,590,Low
SHP_05730,SUP_019,Ocean,3835,2.61,359,Critical
SHP_05731,SUP_003,Ocean,7165,14.6,979,Critical
SHP_05732,SUP_012,Road,167,13.71,564,Standard
SHP_05733,SUP_048,Rail,590,14.07,675,Low
SHP_05734,SUP_008,Road,301,18.36,299,Low
SHP_05735,SUP_022,Rail,1755,11.9,551,Critical
SHP_05736,SUP_044,Rail,1691,9.94,871,Critical
SHP_05737,SUP_015,Rail,580,7.96,432,Standard
SHP_05738,SUP_049,Road,708,15.85,156,Critical
SHP_05739,SUP_022,Air,5188,15.15,803,Critical
SHP_05740,SUP_002,Road,1627,17.93,707,Critical
SHP_05741,SUP_009,Ocean,1209,15.19,729,Standard
SHP_05742,SUP_005,Rail,831,14.98,238,Low
SHP_05743,SUP_020,Ocean,7437,18.78,337,Critical
SHP_05744,SUP_007,Ocean,4147,13.18,384,Low
SHP_05745,SUP_035,Road,1040,1.46,987,Standard
SHP_05746,SUP_024,Rail,484,15.31,128,Standard
SHP_05747,SUP_009,Rail,1707,8.55,216,Critical
SHP_05748,SUP_012,Ocean,6191,3.26,642,Low
SHP_05749,SUP_018,Ocean,3135,2.49,218,Critical
SHP_05750,SUP_012,Rail,1172,4.88,937,Critical
SHP_05751,SUP_004,Road,1763,12.36,767,Critical
SHP_05752,SUP_047,Rail,333,13.6,387,Standard
SHP_05753,SUP_020,Air,6665,14.73,965,Low
SHP_05754,SUP_047,Rail,195,14.65,521,Critical
SHP_05755,SUP_020,Ocean,1772,3.01,156,Low
SHP_05756,SUP_007,Road,551,14.1,915,Low
SHP_05757,SUP_020,Rail,850,3.15,200,Standard
SHP_05758,SUP_034,Road,242,2.63,989,Standard
SHP_05759,SUP_024,Road,1285,18.73,170,Low
SHP_05760,SUP_042,Road,1160,12.12,520,Low
SHP_05761,SUP_029,Rail,197,16.41,801,Standard
SHP_05762,SUP_038,Ocean,6216,8.98,999,Standard
SHP_05763,SUP_017,Ocean,7966,18.56,802,Critical
SHP_05764,SUP_021,Road,1967,6.69,811,Standard
SHP_05765,SUP_022,Ocean,6250,9.82,756,Critical
SHP_05766,SUP_048,Rail,674,3.26,575,Critical
SHP_05767,SUP_045,Road,1133,3.79,346,Low
SHP_05768,SUP_030,Air,1323,1.69,673,Standard
SHP_05769,SUP_034,Road,607,13.97,284,Standard
SHP_05770,SUP_050,Ocean,7656,7.58,846,Low
SHP_05771,SUP_042,Rail,1211,9.32,772,Standard
SHP_05772,SUP_041,Rail,1817,19.12,530,Low
SHP_05773,SUP_019,Road,298,17.85,731,Standard
SHP_05774,SUP_027,Rail,1992,13.18,723,Critical
SHP_05775,SUP_042,Air,1893,8.48,669,Low
SHP_05776,SUP_034,Road,1323,18.57,862,Standard
SHP_05777,SUP_046,Rail,1619,6.69,829,Critical
SHP_05778,SUP_021,Air,5406,18.85,563,Critical
SHP_05779,SUP_048,Ocean,1442,11.95,636,Low
SHP_05780,SUP_002,Road,1214,13.69,847,Critical
SHP_05781,SUP_003,Rail,629,11.61,225,Critical
SHP_05782,SUP_016,Road,1794,15.52,121,Standard
SHP_05783,SUP_050,Rail,397,11.11,440,Low
SHP_05784,SUP_033,Air,2437,9.22,433,Critical
SHP_05785,SUP_036,Air,1837,11.31,959,Standard
SHP_05786,SUP_026,Ocean,4792,11.96,473,Standard
SHP_05787,SUP_009,Road,1828,7.11,757,Standard
SHP_05788,SUP_029,Ocean,1445,6.91,282,Standard
SHP_05789,SUP_015,Ocean,4484,14.08,348,Critical
SHP_05790,SUP_033,Road,1427,8.22,974,Low
SHP_05791,SUP_024,Road,1755,7.37,170,Low
SHP_05792,SUP_021,Rail,380,12.52,527,Critical
SHP_05793,SUP_001,Ocean,4264,2.18,126,Standard
SHP_05794,SUP_049,Ocean,2307,10.09,233,Low
SHP_05795,SUP_032,Road,1983,16.25,238,Critical
SHP_05796,SUP_009,Rail,1316,7.62,805,Critical
SHP_05797,SUP_007,Air,6477,10.71,213,Critical
SHP_05798,SUP_019,Ocean,7051,4.43,361,Low
SHP_05799,SUP_038,Ocean,5697,6.82,920,Critical
SHP_05800,SUP_048,Road,1921,5.9,496,Standard
SHP_05801,SUP_024,Road,1932,5.63,679,Low
SHP_05802,SUP_007,Air,617,8.85,220,Critical
SHP_05803,SUP_001,Road,1189,17.67,800,Low
SHP_05804,SUP_043,Ocean,2757,12.7,104,Low
SHP_05805,SUP_045,Road,1696,13.52,702,Low
SHP_05806,SUP_031,Air,2274,7.37,724,Standard
SHP_05807,SUP_026,Road,1580,11.3,156,Standard
SHP_05808,SUP_035,Ocean,6401,18.61,811,Critical
SHP_05809,SUP_025,Rail,923,2.4,377,Standard
SHP_05810,SUP_049,Road,1120,7.01,589,Standard
SHP_05811,SUP_024,Road,1249,13.74,654,Critical
SHP_05812,SUP_042,Ocean,5544,11.37,774,Critical
SHP_05813,SUP_033,Ocean,2422,19.36,394,Low
SHP_05814,SUP_005,Road,1955,17.02,774,Standard
SHP_05815,SUP_037,Air,2692,17.38,903,Critical
SHP_05816,SUP_041,Air,6740,15.75,623,Low
SHP_05817,SUP_032,Air,4744,7.72,279,Critical
SHP_05818,SUP_026,Rail,1527,9.92,742,Critical
SHP_05819,SUP_022,Ocean,2890,7.14,533,Low
SHP_05820,SUP_044,Road,1240,9.32,568,Low
SHP_05821,SUP_043,Ocean,3271,14.56,210,Standard
SHP_05822,SUP_008,Road,112,11.58,697,Standard
SHP_05823,SUP_003,Rail,667,2.26,486,Standard
SHP_05824,SUP_038,Rail,1610,10.57,695,Critical
SHP_05825,SUP_017,Road,728,5.6,508,Low
SHP_05826,SUP_046,Road,1130,7.86,165,Low
SHP_05827,SUP_013,Rail,839,2.83,213,Standard
SHP_05828,SUP_005,Air,4486,13.69,388,Standard
SHP_05829,SUP_027,Road,1002,6.15,130,Critical
SHP_05830,SUP_019,Road,1365,12.49,132,Critical
SHP_05831,SUP_016,Ocean,4592,1.69,685,Critical
SHP_05832,SUP_019,Road,1312,16.47,893,Critical
SHP_05833,SUP_026,Ocean,5640,12.3,215,Critical
SHP_05834,SUP_019,Road,343,19.42,143,Critical
SHP_05835,SUP_009,Rail,435,8.77,378,Low
SHP_05836,SUP_046,Rail,199,8.47,350,Low
SHP_05837,SUP_032,Ocean,4308,19.49,405,Standard
SHP_05838,SUP_005,Road,972,5.29,955,Low
SHP_05839,SUP_041,Rail,863,9.33,299,Standard
SHP_05840,SUP_036,Rail,1926,7.22,147,Standard
SHP_05841,SUP_030,Road,1974,16.24,451,Critical
SHP_05842,SUP_045,Air,2794,8.89,500,Standard
SHP_05843,SUP_020,Air,3067,11.78,934,Low
SHP_05844,SUP_017,Air,3704,8.87,762,Low
SHP_05845,SUP_027,Ocean,4611,13.59,553,Standard
SHP_05846,SUP_031,Road,1901,14.72,122,Low
SHP_05847,SUP_030,Road,1083,4.21,534,Critical
SHP_05848,SUP_035,Rail,1299,3.59,582,Critical
SHP_05849,SUP_017,Road,1851,3.17,502,Standard
SHP_05850,SUP_046,Road,893,1.26,356,Standard
SHP_05851,SUP_015,Road,1096,13.8,107,Critical
SHP_05852,SUP_020,Ocean,2008,17.89,342,Low
SHP_05853,SUP_030,Ocean,1962,19.07,451,Low
SHP_05854,SUP_025,Ocean,5634,1.98,249,Critical
SHP_05855,SUP_007,Road,1684,6.95,964,Low
SHP_05856,SUP_002,Rail,1262,8.05,455,Low
SHP_05857,SUP_007,Air,5286,16.72,259,Standard
SHP_05858,SUP_020,Air,2708,14.83,540,Standard
SHP_05859,SUP_029,Air,4166,4.71,717,Low
SHP_05860,SUP_017,Rail,488,15.28,729,Low
SHP_05861,SUP_002,Road,635,15.43,262,Low
SHP_05862,SUP_037,Road,1215,13.96,310,Low
SHP_05863,SUP_032,Air,1436,1.62,143,Standard
SHP_05864,SUP_043,Road,248,18.68,325,Standard
SHP_05865,SUP_001,Rail,1133,2.16,535,Critical
SHP_05866,SUP_002,Road,112,14.66,764,Critical
SHP_05867,SUP_016,Rail,1294,15.85,413,Critical
SHP_05868,SUP_020,Road,1024,11.89,265,Low
SHP_05869,SUP_028,Ocean,4232,2.15,277,Standard
SHP_05870,SUP_007,Rail,459,9.03,491,Critical
SHP_05871,SUP_002,Road,1732,3.76,255,Low
SHP_05872,SUP_049,Road,324,14.86,707,Critical
SHP_05873,SUP_049,Rail,1455,4.6,396,Low
SHP_05874,SUP_042,Ocean,2110,11.1,116,Critical
SHP_05875,SUP_009,Road,1399,16.13,974,Low
SHP_05876,SUP_049,Road,516,10.39,532,Critical
SHP_05877,SUP_013,Ocean,1263,11.25,795,Low
SHP_05878,SUP_043,Rail,1432,14.94,213,Low
SHP_05879,SUP_008,Road,142,10.82,712,Standard
SHP_05880,SUP_011,Road,892,15.38,147,Low
SHP_05881,SUP_048,Road,128,6.33,282,Standard
SHP_05882,SUP_038,Rail,893,15.25,668,Low
SHP_05883,SUP_009,Road,1354,2.7,465,Standard
SHP_05884,SUP_045,Ocean,4652,6.41,965,Standard
SHP_05885,SUP_026,Road,450,16.9,362,Standard
SHP_05886,SUP_038,Road,894,10.2,566,Critical
SHP_05887,SUP_035,Rail,1549,16.9,168,Low
SHP_05888,SUP_032,Ocean,7336,8.43,262,Critical
SHP_05889,SUP_031,Ocean,2818,8.92,963,Low
SHP_05890,SUP_037,Road,1080,13.09,181,Low
SHP_05891,SUP_045,Rail,345,14.21,514,Low
SHP_05892,SUP_046,Rail,1334,6.12,110,Standard
SHP_05893,SUP_019,Road,858,6.73,959,Low
SHP_05894,SUP_028,Road,1839,2.38,556,Low
SHP_05895,SUP_013,Road,542,19.05,727,Standard
SHP_05896,SUP_003,Road,1374,8.37,697,Standard
SHP_05897,SUP_050,Ocean,2262,19.06,306,Low
SHP_05898,SUP_016,Road,1781,11.74,784,Critical
SHP_05899,SUP_001,Ocean,6597,4.9,161,Critical
SHP_05900,SUP_001,Road,922,2.86,710,Critical
SHP_05901,SUP_039,Rail,689,4.35,801,Standard
SHP_05902,SUP_017,Road,788,7.93,259,Low
SHP_05903,SUP_006,Air,7048,11.33,869,Standard
SHP_05904,SUP_032,Road,1367,15.99,780,Low
SHP_05905,SUP_005,Air,2079,1.08,252,Critical
SHP_05906,SUP_019,Rail,1175,17.51,347,Standard
SHP_05907,SUP_045,Road,209,8.12,851,Low
SHP_05908,SUP_027,Rail,1513,4.66,189,Critical
SHP_05909,SUP_027,Road,470,6.03,514,Low
SHP_05910,SUP_045,Road,1903,10.76,563,Critical
SHP_05911,SUP_010,Road,318,13.53,541,Standard
SHP_05912,SUP_003,Ocean,1099,9.39,869,Standard
SHP_05913,SUP_009,Rail,271,2.38,162,Critical
SHP_05914,SUP_023,Road,901,2.95,517,Standard
SHP_05915,SUP_001,Road,1722,15.58,234,Standard
SHP_05916,SUP_008,Air,5003,16.15,668,Low
SHP_05917,SUP_002,Ocean,1423,9.2,494,Critical
SHP_05918,SUP_013,Rail,1509,13,362,Standard
SHP_05919,SUP_006,Road,1124,19.81,849,Low
SHP_05920,SUP_034,Rail,1093,11.97,946,Standard
SHP_05921,SUP_007,Air,6576,13.27,950,Standard
SHP_05922,SUP_027,Ocean,6578,8.31,987,Standard
SHP_05923,SUP_032,Road,1980,16.49,774,Standard
SHP_05924,SUP_021,Rail,755,8.23,746,Standard
SHP_05925,SUP_038,Road,1359,2.58,788,Standard
SHP_05926,SUP_015,Rail,1617,12.29,861,Critical
SHP_05927,SUP_048,Rail,139,10.92,728,Critical
SHP_05928,SUP_014,Rail,1308,5.02,780,Low
SHP_05929,SUP_049,Rail,146,18.37,871,Standard
SHP_05930,SUP_017,Ocean,1074,4.53,838,Critical
SHP_05931,SUP_013,Air,1379,10.96,921,Critical
SHP_05932,SUP_045,Road,1485,15.73,173,Low
SHP_05933,SUP_049,Road,1898,10.8,293,Standard
SHP_05934,SUP_022,Ocean,1245,7.71,113,Low
SHP_05935,SUP_009,Road,1490,13.72,510,Low
SHP_05936,SUP_016,Rail,922,18.46,373,Standard
SHP_05937,SUP_034,Rail,1311,13.27,310,Critical
SHP_05938,SUP_049,Road,1046,6.02,429,Standard
SHP_05939,SUP_006,Road,198,7.57,163,Critical
SHP_05940,SUP_004,Road,1433,2.13,748,Low
SHP_05941,SUP_029,Road,762,2.27,374,Standard
SHP_05942,SUP_043,Road,1230,11.01,411,Critical
SHP_05943,SUP_006,Air,766,4.76,832,Standard
SHP_05944,SUP_006,Ocean,4109,2.9,314,Standard
SHP_05945,SUP_045,Ocean,7912,9.88,580,Critical
SHP_05946,SUP_023,Road,1410,12.12,237,Standard
SHP_05947,SUP_024,Road,319,5.63,280,Standard
SHP_05948,SUP_042,Air,665,3.49,233,Low
SHP_05949,SUP_045,Rail,1574,6.9,331,Standard
SHP_05950,SUP_012,Ocean,1166,3.15,833,Low
SHP_05951,SUP_043,Air,6559,15.43,953,Critical
SHP_05952,SUP_040,Road,112,12.72,845,Standard
SHP_05953,SUP_006,Rail,829,10.96,518,Standard
SHP_05954,SUP_037,Rail,1443,15.08,779,Critical
SHP_05955,SUP_030,Air,4710,9.38,739,Critical
SHP_05956,SUP_048,Rail,764,13.23,933,Critical
SHP_05957,SUP_017,Road,985,3.49,402,Standard
SHP_05958,SUP_044,Road,548,6.26,598,Critical
SHP_05959,SUP_016,Rail,1521,8.34,779,Standard
SHP_05960,SUP_019,Ocean,569,18.49,549,Critical
SHP_05961,SUP_013,Road,1000,13.62,762,Critical
SHP_05962,SUP_023,Ocean,4482,9.45,784,Low
SHP_05963,SUP_049,Road,221,7.88,244,Critical
SHP_05964,SUP_012,Rail,1441,14.58,498,Standard
SHP_05965,SUP_025,Road,436,2.79,688,Critical
SHP_05966,SUP_001,Ocean,4600,9.14,497,Critical
SHP_05967,SUP_037,Ocean,7369,17.88,512,Standard
SHP_05968,SUP_050,Air,5026,1.58,419,Standard
SHP_05969,SUP_027,Ocean,1813,13.63,273,Standard
SHP_05970,SUP_030,Ocean,6894,6.58,913,Critical
SHP_05971,SUP_011,Rail,1566,2.88,161,Critical
SHP_05972,SUP_043,Road,1034,10.72,219,Critical
SHP_05973,SUP_023,Ocean,2659,13.49,852,Standard
SHP_05974,SUP_026,Ocean,6270,14.19,158,Critical
SHP_05975,SUP_008,Road,1706,13.59,214,Low
SHP_05976,SUP_027,Ocean,1991,2.01,499,Critical
SHP_05977,SUP_038,Air,2048,7.03,812,Standard
SHP_05978,SUP_030,Air,2304,15.15,481,Low
SHP_05979,SUP_007,Road,860,9.64,758,Low
SHP_05980,SUP_031,Rail,1160,18.56,420,Standard
SHP_05981,SUP_040,Rail,1693,2.71,728,Critical
SHP_05982,SUP_031,Air,3520,16.86,475,Standard
